Time	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ	LeftBelt.Speed	Subject	Task	Stimulus.Content	Stimulus.Characteristic
11.436667	-0.106684	0	0.012334	64.444313	908.667969	-35.072796	-11.207347	-3.241923	-96.940704	1.813889	0	-1.989152	-0.708706	-0.496916	-0.480847	-0.988441	2.021562	-0.90135	0.273662	5	1	0	0
11.44	-0.105689	0	0.015622	67.869858	900.281616	-35.045101	-14.064001	-4.472244	-95.149635	0.729388	0	-1.257824	2.29952	-1.507174	-0.783523	-1.895761	1.061539	-1.099314	0.273823	5	1	0	0
11.443333	-0.105689	0	0.015622	67.869858	900.281616	-35.045101	-14.064001	-4.472244	-95.149635	0.729388	0	-1.257824	2.29952	-1.507174	-0.783523	-1.895761	1.061539	-1.099314	0.27399	5	1	0	0
11.446667	-0.105689	0	0.015622	67.869858	900.281616	-35.045101	-14.064001	-4.472244	-95.149635	0.729388	0	-1.257824	2.29952	-1.507174	-0.783523	-1.895761	1.061539	-1.099314	0.274162	5	1	0	0
11.45	-0.106812	0	0.018659	68.190025	889.244507	-36.574059	-16.592335	-2.50658	-94.982338	-0.245968	0	0.113402	0.432208	1.035352	0.159407	-0.117411	1.910086	-0.254664	0.274339	5	1	0	0
11.453333	-0.106812	0	0.018659	68.190025	889.244507	-36.574059	-16.592335	-2.50658	-94.982338	-0.245968	0	0.113402	0.432208	1.035352	0.159407	-0.117411	1.910086	-0.254664	0.274522	5	1	0	0
11.456667	-0.106812	0	0.018659	68.190025	889.244507	-36.574059	-16.592335	-2.50658	-94.982338	-0.245968	0	0.113402	0.432208	1.035352	0.159407	-0.117411	1.910086	-0.254664	0.27471	5	1	0	0
11.46	-0.10667	0	0.022025	65.718285	868.07605	-38.004597	-19.119461	-4.02414	-92.597618	1.423162	0	0.83148	-1.226572	-0.856333	-1.828731	0.712023	2.873883	-1.2187	0.274904	5	1	0	0
11.463333	-0.10667	0	0.022025	65.718285	868.07605	-38.004597	-19.119461	-4.02414	-92.597618	1.423162	0	0.83148	-1.226572	-0.856333	-1.828731	0.712023	2.873883	-1.2187	0.275104	5	1	0	0
11.466667	-0.10667	0	0.022025	65.718285	868.07605	-38.004597	-19.119461	-4.02414	-92.597618	1.423162	0	0.83148	-1.226572	-0.856333	-1.828731	0.712023	2.873883	-1.2187	0.27531	5	1	0	0
11.47	-0.105861	0	0.024985	68.362701	844.457092	-42.747944	-21.098475	-8.2651	-89.395432	1.050079	0	-0.057221	-0.35908	-1.168527	-0.548979	-0.066864	0.402681	-1.227045	0.275522	5	1	0	0
11.473333	-0.105861	0	0.024985	68.362701	844.457092	-42.747944	-21.098475	-8.2651	-89.395432	1.050079	0	-0.057221	-0.35908	-1.168527	-0.548979	-0.066864	0.402681	-1.227045	0.275741	5	1	0	0
11.476667	-0.105861	0	0.024985	68.362701	844.457092	-42.747944	-21.098475	-8.2651	-89.395432	1.050079	0	-0.057221	-0.35908	-1.168527	-0.548979	-0.066864	0.402681	-1.227045	0.275966	5	1	0	0
11.48	-0.106149	0	0.028272	72.212677	825.6073	-45.076027	-23.341789	-4.418438	-87.636978	-0.508935	0	-0.424995	0.324104	0.797763	0.681518	0.339045	-0.199462	-0.406009	0.276198	5	1	0	0
11.483333	-0.106149	0	0.028272	72.212677	825.6073	-45.076027	-23.341789	-4.418438	-87.636978	-0.508935	0	-0.424995	0.324104	0.797763	0.681518	0.339045	-0.199462	-0.406009	0.276436	5	1	0	0
11.486667	-0.106149	0	0.028272	72.212677	825.6073	-45.076027	-23.341789	-4.418438	-87.636978	-0.508935	0	-0.424995	0.324104	0.797763	0.681518	0.339045	-0.199462	-0.406009	0.276681	5	1	0	0
11.49	-0.105368	0	0.028334	70.051537	801.899536	-44.823582	-22.720976	-4.605021	-84.494453	0.618468	0	-0.02128	0.513463	-2.338576	-3.0592	-0.049765	2.817784	-1.446333	0.276933	5	1	0	0
11.493333	-0.105368	0	0.028334	70.051537	801.899536	-44.823582	-22.720976	-4.605021	-84.494453	0.618468	0	-0.02128	0.513463	-2.338576	-3.0592	-0.049765	2.817784	-1.446333	0.277193	5	1	0	0
11.496667	-0.105368	0	0.028334	70.051537	801.899536	-44.823582	-22.720976	-4.605021	-84.494453	0.618468	0	-0.02128	0.513463	-2.338576	-3.0592	-0.049765	2.817784	-1.446333	0.277461	5	1	0	0
11.5	-0.10539	0	0.02922	68.875854	781.271484	-52.125408	-22.828915	-8.530585	-82.338264	0.560251	0	0.534599	0.135588	-2.394728	0.984801	1.28022	2.40519	-1.34165	0.277737	5	1	0	0
11.503333	-0.10539	0	0.02922	68.875854	781.271484	-52.125408	-22.828915	-8.530585	-82.338264	0.560251	0	0.534599	0.135588	-2.394728	0.984801	1.28022	2.40519	-1.34165	0.278023	5	1	0	0
11.506667	-0.10539	0	0.02922	68.875854	781.271484	-52.125408	-22.828915	-8.530585	-82.338264	0.560251	0	0.534599	0.135588	-2.394728	0.984801	1.28022	2.40519	-1.34165	0.278319	5	1	0	0
11.51	-0.106032	0	0.033612	71.857506	765.633118	-51.979965	-25.734758	-6.010189	-81.181465	0.552206	0	2.49392	2.140027	-0.788633	-0.878883	1.966787	1.125598	-0.435487	0.278624	5	1	0	0
11.513333	-0.106032	0	0.033612	71.857506	765.633118	-51.979965	-25.734758	-6.010189	-81.181465	0.552206	0	2.49392	2.140027	-0.788633	-0.878883	1.966787	1.125598	-0.435487	0.278941	5	1	0	0
11.516667	-0.106032	0	0.033612	71.857506	765.633118	-51.979965	-25.734758	-6.010189	-81.181465	0.552206	0	2.49392	2.140027	-0.788633	-0.878883	1.966787	1.125598	-0.435487	0.279269	5	1	0	0
11.52	-0.104709	0	0.036528	73.511642	743.942993	-58.516003	-27.174757	-6.754747	-77.897285	0.098246	0	-0.314434	2.008467	14.393394	-7.490268	4.525777	0.963771	1.414087	0.279607	5	1	0	0
11.523333	-0.104709	0	0.036528	73.511642	743.942993	-58.516003	-27.174757	-6.754747	-77.897285	0.098246	0	-0.314434	2.008467	14.393394	-7.490268	4.525777	0.963771	1.414087	0.279958	5	1	0	0
11.526667	-0.104709	0	0.036528	73.511642	743.942993	-58.516003	-27.174757	-6.754747	-77.897285	0.098246	0	-0.314434	2.008467	14.393394	-7.490268	4.525777	0.963771	1.414087	0.280321	5	1	0	0
11.53	-0.10574	0	0.036872	69.886482	726.043884	-64.295509	-26.770805	-10.564045	-76.772026	0.152134	0	-0.281479	2.335503	53.964249	-45.359283	15.189809	5.101666	8.209801	0.280696	5	1	0	0
11.533333	-0.10574	0	0.036872	69.886482	726.043884	-64.295509	-26.770805	-10.564045	-76.772026	0.152134	0	-0.281479	2.335503	53.964249	-45.359283	15.189809	5.101666	8.209801	0.281085	5	1	0	0
11.536667	-0.10574	0	0.036872	69.886482	726.043884	-64.295509	-26.770805	-10.564045	-76.772026	0.152134	0	-0.281479	2.335503	53.964249	-45.359283	15.189809	5.101666	8.209801	0.281486	5	1	0	0
11.54	-0.106624	0	0.037961	70.513367	704.241211	-71.61898	-26.733519	-9.848429	-75.088943	0.131412	0	-0.140005	8.459696	139.400467	-50.326199	19.516752	4.321063	18.318832	0.281902	5	1	0	0
11.543333	-0.106624	0	0.037961	70.513367	704.241211	-71.61898	-26.733519	-9.848429	-75.088943	0.131412	0	-0.140005	8.459696	139.400467	-50.326199	19.516752	4.321063	18.318832	0.282334	5	1	0	0
11.546667	-0.106624	0	0.037961	70.513367	704.241211	-71.61898	-26.733519	-9.848429	-75.088943	0.131412	0	-0.140005	8.459696	139.400467	-50.326199	19.516752	4.321063	18.318832	0.282779	5	1	0	0
11.55	-0.104538	0	0.043477	76.760201	668.616272	-73.388741	-29.069677	-7.623114	-69.895538	0.137096	0	-0.097614	10.521899	289.36618	-8.420829	28.246277	-1.953857	39.670921	0.283241	5	1	0	0
11.553333	-0.104538	0	0.043477	76.760201	668.616272	-73.388741	-29.069677	-7.623114	-69.895538	0.137096	0	-0.097614	10.521899	289.36618	-8.420829	28.246277	-1.953857	39.670921	0.28372	5	1	0	0
11.556667	-0.104538	0	0.043477	76.760201	668.616272	-73.388741	-29.069677	-7.623114	-69.895538	0.137096	0	-0.097614	10.521899	289.36618	-8.420829	28.246277	-1.953857	39.670921	0.284214	5	1	0	0
11.56	-0.104639	0	0.036653	77.890472	617.403137	-74.966614	-22.629496	-6.888869	-64.6045	0.149496	0	-0.1114	-8.026962	412.803101	12.35982	45.986256	3.725131	61.712231	0.284726	5	1	0	0
11.563333	-0.104639	0	0.036653	77.890472	617.403137	-74.966614	-22.629496	-6.888869	-64.6045	0.149496	0	-0.1114	-8.026962	412.803101	12.35982	45.986256	3.725131	61.712231	0.285256	5	1	0	0
11.566667	-0.104639	0	0.036653	77.890472	617.403137	-74.966614	-22.629496	-6.888869	-64.6045	0.149496	0	-0.1114	-8.026962	412.803101	12.35982	45.986256	3.725131	61.712231	0.285802	5	1	0	0
11.57	-0.109464	0	0.035494	59.016006	536.024963	-77.952301	-19.025881	-12.824127	-58.675545	0.131041	0	-0.133929	-25.200239	429.362549	29.557144	57.503986	-2.607791	56.26392	0.286365	5	1	0	0
11.573333	-0.109464	0	0.035494	59.016006	536.024963	-77.952301	-19.025881	-12.824127	-58.675545	0.131041	0	-0.133929	-25.200239	429.362549	29.557144	57.503986	-2.607791	56.26392	0.286948	5	1	0	0
11.576667	-0.109464	0	0.035494	59.016006	536.024963	-77.952301	-19.025881	-12.824127	-58.675545	0.131041	0	-0.133929	-25.200239	429.362549	29.557144	57.503986	-2.607791	56.26392	0.287546	5	1	0	0
11.58	-0.109281	0	0.038389	49.836163	432.975922	-66.602486	-16.621431	-13.812803	-47.315979	0.128967	0	-0.149879	-23.773262	455.641541	50.808243	68.291016	-12.929743	58.762825	0.288163	5	1	0	0
11.583333	-0.109281	0	0.038389	49.836163	432.975922	-66.602486	-16.621431	-13.812803	-47.315979	0.128967	0	-0.149879	-23.773262	455.641541	50.808243	68.291016	-12.929743	58.762825	0.288798	5	1	0	0
11.586667	-0.109281	0	0.038389	49.836163	432.975922	-66.602486	-16.621431	-13.812803	-47.315979	0.128967	0	-0.149879	-23.773262	455.641541	50.808243	68.291016	-12.929743	58.762825	0.28945	5	1	0	0
11.59	-0.103998	0	0.01559	57.943577	329.466522	-54.670956	-5.136297	-5.070972	-34.264015	0.146109	0	-0.146963	-21.431574	535.599548	71.825508	78.713577	-4.660747	78.25576	0.290119	5	1	0	0
11.593333	-0.103998	0	0.01559	57.943577	329.466522	-54.670956	-5.136297	-5.070972	-34.264015	0.146109	0	-0.146963	-21.431574	535.599548	71.825508	78.713577	-4.660747	78.25576	0.290807	5	1	0	0
11.596667	-0.103998	0	0.01559	57.943577	329.466522	-54.670956	-5.136297	-5.070972	-34.264015	0.146109	0	-0.146963	-21.431574	535.599548	71.825508	78.713577	-4.660747	78.25576	0.291511	5	1	0	0
11.6	-0.111031	0	0.013518	45.103249	236.685532	-29.971165	-3.199561	-0.786681	-26.27953	0.136759	0	-0.151774	-34.579132	581.663757	64.292419	88.281487	1.934793	79.54792	0.292233	5	1	0	0
11.603333	-0.111031	0	0.013518	45.103249	236.685532	-29.971165	-3.199561	-0.786681	-26.27953	0.136759	0	-0.151774	-34.579132	581.663757	64.292419	88.281487	1.934793	79.54792	0.292972	5	1	0	0
11.606667	-0.111031	0	0.013518	45.103249	236.685532	-29.971165	-3.199561	-0.786681	-26.27953	0.136759	0	-0.151774	-34.579132	581.663757	64.292419	88.281487	1.934793	79.54792	0.293727	5	1	0	0
11.61	-0.124374	0	0.018801	21.090666	173.135773	-18.812201	-3.255193	-6.036487	-21.533541	0.135479	0	-0.139168	-67.741745	662.845886	74.222473	92.246689	-11.695579	89.801956	0.294499	5	1	0	0
11.613333	-0.124374	0	0.018801	21.090666	173.135773	-18.812201	-3.255193	-6.036487	-21.533541	0.135479	0	-0.139168	-67.741745	662.845886	74.222473	92.246689	-11.695579	89.801956	0.295289	5	1	0	0
11.616667	-0.124374	0	0.018801	21.090666	173.135773	-18.812201	-3.255193	-6.036487	-21.533541	0.135479	0	-0.139168	-67.741745	662.845886	74.222473	92.246689	-11.695579	89.801956	0.296094	5	1	0	0
11.62	-0.125877	0	-0.012707	12.145491	147.9216	-1.182984	1.879615	-5.570606	-18.619881	0.143045	0	-0.12285	-89.701462	775.694946	77.795845	95.293808	-17.082922	110.959282	0.296914	5	1	0	0
11.623333	-0.125877	0	-0.012707	12.145491	147.9216	-1.182984	1.879615	-5.570606	-18.619881	0.143045	0	-0.12285	-89.701462	775.694946	77.795845	95.293808	-17.082922	110.959282	0.29775	5	1	0	0
11.626667	-0.125877	0	-0.012707	12.145491	147.9216	-1.182984	1.879615	-5.570606	-18.619881	0.143045	0	-0.12285	-89.701462	775.694946	77.795845	95.293808	-17.082922	110.959282	0.2986	5	1	0	0
11.63	-0.113045	0	-0.022078	10.770011	131.241959	2.419517	2.897509	-1.220469	-14.836211	0.137755	0	-0.126877	-90.530144	842.088806	61.397648	106.841911	-5.53489	116.002075	0.299464	5	1	0	0
11.633333	-0.113045	0	-0.022078	10.770011	131.241959	2.419517	2.897509	-1.220469	-14.836211	0.137755	0	-0.126877	-90.530144	842.088806	61.397648	106.841911	-5.53489	116.002075	0.300341	5	1	0	0
11.636667	-0.113045	0	-0.022078	10.770011	131.241959	2.419517	2.897509	-1.220469	-14.836211	0.137755	0	-0.126877	-90.530144	842.088806	61.397648	106.841911	-5.53489	116.002075	0.301231	5	1	0	0
11.64	-0.104848	0	-0.038673	1.948844	113.457802	2.827225	4.387713	-2.074349	-11.89579	0.139695	0	-0.121536	-94.017838	915.307922	66.428337	111.242821	-5.888012	127.86364	0.302132	5	1	0	0
11.643333	-0.104848	0	-0.038673	1.948844	113.457802	2.827225	4.387713	-2.074349	-11.89579	0.139695	0	-0.121536	-94.017838	915.307922	66.428337	111.242821	-5.888012	127.86364	0.303044	5	1	0	0
11.646667	-0.104848	0	-0.038673	1.948844	113.457802	2.827225	4.387713	-2.074349	-11.89579	0.139695	0	-0.121536	-94.017838	915.307922	66.428337	111.242821	-5.888012	127.86364	0.303967	5	1	0	0
11.65	-0.111275	0	-0.063009	-2.879317	96.864349	8.049948	6.103299	-2.866531	-10.778591	0.141856	0	-0.114612	-105.48288	976.618958	68.223236	111.932327	-16.948008	138.538895	0.304899	5	1	0	0
11.653333	-0.111275	0	-0.063009	-2.879317	96.864349	8.049948	6.103299	-2.866531	-10.778591	0.141856	0	-0.114612	-105.48288	976.618958	68.223236	111.932327	-16.948008	138.538895	0.305839	5	1	0	0
11.656667	-0.111275	0	-0.063009	-2.879317	96.864349	8.049948	6.103299	-2.866531	-10.778591	0.141856	0	-0.114612	-105.48288	976.618958	68.223236	111.932327	-16.948008	138.538895	0.306788	5	1	0	0
11.66	-0.110711	0	-0.028858	-1.360617	71.298576	3.35645	2.057546	-3.074931	-7.893569	0.136856	0	-0.119574	-105.28035	996.109985	64.1213	119.108887	-14.387787	136.323669	0.307743	5	1	0	0
11.663333	-0.110711	0	-0.028858	-1.360617	71.298576	3.35645	2.057546	-3.074931	-7.893569	0.136856	0	-0.119574	-105.28035	996.109985	64.1213	119.108887	-14.387787	136.323669	0.308704	5	1	0	0
11.666667	-0.110711	0	-0.028858	-1.360617	71.298576	3.35645	2.057546	-3.074931	-7.893569	0.136856	0	-0.119574	-105.28035	996.109985	64.1213	119.108887	-14.387787	136.323669	0.30967	5	1	0	0
11.67	-0.080618	0	-0.037331	3.498187	48.839569	16.894159	1.823237	0.291545	-3.937327	0.140925	0	-0.115949	-98.727211	1035.579224	62.325752	120.074234	-6.990497	145.939484	0.31064	5	1	0	0
11.673333	-0.080618	0	-0.037331	3.498187	48.839569	16.894159	1.823237	0.291545	-3.937327	0.140925	0	-0.115949	-98.727211	1035.579224	62.325752	120.074234	-6.990497	145.939484	0.311614	5	1	0	0
11.676667	-0.080618	0	-0.037331	3.498187	48.839569	16.894159	1.823237	0.291545	-3.937327	0.140925	0	-0.115949	-98.727211	1035.579224	62.325752	120.074234	-6.990497	145.939484	0.312589	5	1	0	0
11.68	-0.080685	0	-0.100193	5.378698	34.3181	14.56411	3.438444	2.845773	-2.768945	0.142652	0	-0.112143	-100.120331	1061.87085	60.643272	119.080887	-12.788395	151.477661	0.313566	5	1	0	0
11.683333	-0.080685	0	-0.100193	5.378698	34.3181	14.56411	3.438444	2.845773	-2.768945	0.142652	0	-0.112143	-100.120331	1061.87085	60.643272	119.080887	-12.788395	151.477661	0.314544	5	1	0	0
11.686667	-0.080685	0	-0.100193	5.378698	34.3181	14.56411	3.438444	2.845773	-2.768945	0.142652	0	-0.112143	-100.120331	1061.87085	60.643272	119.080887	-12.788395	151.477661	0.315521	5	1	0	0
11.69	-0.131075	0	0.135035	0.489778	25.632027	19.803846	-3.461224	-0.844089	-3.359725	0.138312	0	-0.110905	-107.35537	1059.769775	56.772152	117.533493	-17.325989	146.578781	0.316495	5	1	0	0
11.693333	-0.131075	0	0.135035	0.489778	25.632027	19.803846	-3.461224	-0.844089	-3.359725	0.138312	0	-0.110905	-107.35537	1059.769775	56.772152	117.533493	-17.325989	146.578781	0.317467	5	1	0	0
11.696667	-0.131075	0	0.135035	0.489778	25.632027	19.803846	-3.461224	-0.844089	-3.359725	0.138312	0	-0.110905	-107.35537	1059.769775	56.772152	117.533493	-17.325989	146.578781	0.318435	5	1	0	0
11.7	-0.080919	0	-0.023929	-0.107829	15.249008	15.581041	0.364897	0.237818	-1.233933	0.141484	0	-0.104501	-110.008316	1076.438599	53.758793	112.488663	-13.100671	152.299088	0.319398	5	1	0	0
11.703333	-0.080919	0	-0.023929	-0.107829	15.249008	15.581041	0.364897	0.237818	-1.233933	0.141484	0	-0.104501	-110.008316	1076.438599	53.758793	112.488663	-13.100671	152.299088	0.320356	5	1	0	0
11.706667	-0.080919	0	-0.023929	-0.107829	15.249008	15.581041	0.364897	0.237818	-1.233933	0.141484	0	-0.104501	-110.008316	1076.438599	53.758793	112.488663	-13.100671	152.299088	0.321308	5	1	0	0
11.71	-0.028697	0	-0.445073	1.065576	7.00125	5.1071	3.116065	0.866127	-0.200913	0.142836	0	-0.101853	-100.017815	1074.550415	40.837017	109.446579	-10.276326	153.484039	0.322252	5	1	0	0
11.713333	-0.028697	0	-0.445073	1.065576	7.00125	5.1071	3.116065	0.866127	-0.200913	0.142836	0	-0.101853	-100.017815	1074.550415	40.837017	109.446579	-10.276326	153.484039	0.32319	5	1	0	0
11.716667	-0.028697	0	-0.445073	1.065576	7.00125	5.1071	3.116065	0.866127	-0.200913	0.142836	0	-0.101853	-100.017815	1074.550415	40.837017	109.446579	-10.276326	153.484039	0.32412	5	1	0	0
11.72	-0.054526	0	0.546519	4.556192	3.570034	3.319067	-1.95109	-1.496988	-0.19466	0.140265	0	-0.096637	-102.251083	1055.676392	36.655434	102.016937	-13.861124	148.074707	0.325042	5	1	0	0
11.723333	-0.054526	0	0.546519	4.556192	3.570034	3.319067	-1.95109	-1.496988	-0.19466	0.140265	0	-0.096637	-102.251083	1055.676392	36.655434	102.016937	-13.861124	148.074707	0.325955	5	1	0	0
11.726667	-0.054526	0	0.546519	4.556192	3.570034	3.319067	-1.95109	-1.496988	-0.19466	0.140265	0	-0.096637	-102.251083	1055.676392	36.655434	102.016937	-13.861124	148.074707	0.326858	5	1	0	0
11.73	-0.215659	0	-6.747449	-2.698015	0.17978	-3.07112	1.213055	-1.123604	-0.038771	0.142787	0	-0.090557	-108.122559	1048.379517	31.849993	94.93811	-13.674062	149.695419	0.327752	5	1	0	0
11.733333	-0.215659	0	-6.747449	-2.698015	0.17978	-3.07112	1.213055	-1.123604	-0.038771	0.142787	0	-0.090557	-108.122559	1048.379517	31.849993	94.93811	-13.674062	149.695419	0.328636	5	1	0	0
11.736667	-0.215659	0	-6.747449	-2.698015	0.17978	-3.07112	1.213055	-1.123604	-0.038771	0.142787	0	-0.090557	-108.122559	1048.379517	31.849993	94.93811	-13.674062	149.695419	0.329509	5	1	0	0
11.74	-2.817896	0	5.231121	-4.386347	0.201696	2.956324	-1.055094	-0.105629	-0.568357	0.141859	0	-0.089418	-104.078873	1014.330505	20.32316	90.69944	-11.571516	143.891434	0.330372	5	1	0	0
11.743333	-2.817896	0	5.231121	-4.386347	0.201696	2.956324	-1.055094	-0.105629	-0.568357	0.141859	0	-0.089418	-104.078873	1014.330505	20.32316	90.69944	-11.571516	143.891434	0.331224	5	1	0	0
11.746667	-2.817896	0	5.231121	-4.386347	0.201696	2.956324	-1.055094	-0.105629	-0.568357	0.141859	0	-0.089418	-104.078873	1014.330505	20.32316	90.69944	-11.571516	143.891434	0.332065	5	1	0	0
11.75	-0.105411	0	1.413285	2.272118	1.815355	-1.135248	-2.565615	-3.328654	-0.191358	0.140616	0	-0.082657	-97.352745	975.007935	22.023748	80.591125	-13.19038	137.101334	0.332895	5	1	0	0
11.753333	-0.105411	0	1.413285	2.272118	1.815355	-1.135248	-2.565615	-3.328654	-0.191358	0.140616	0	-0.082657	-97.352745	975.007935	22.023748	80.591125	-13.19038	137.101334	0.333714	5	1	0	0
11.756667	-0.105411	0	1.413285	2.272118	1.815355	-1.135248	-2.565615	-3.328654	-0.191358	0.140616	0	-0.082657	-97.352745	975.007935	22.023748	80.591125	-13.19038	137.101334	0.334522	5	1	0	0
11.76	-1.329764	0	0.45926	2.363556	-0.857129	0.194501	0.393645	0.137235	1.139779	0.143744	0	-0.075273	-94.89183	951.838745	8.321129	71.647552	-12.697741	136.821152	0.335317	5	1	0	0
11.763333	-1.329764	0	0.45926	2.363556	-0.857129	0.194501	0.393645	0.137235	1.139779	0.143744	0	-0.075273	-94.89183	951.838745	8.321129	71.647552	-12.697741	136.821152	0.336102	5	1	0	0
11.766667	-1.329764	0	0.45926	2.363556	-0.857129	0.194501	0.393645	0.137235	1.139779	0.143744	0	-0.075273	-94.89183	951.838745	8.321129	71.647552	-12.697741	136.821152	0.336875	5	1	0	0
11.77	0.375934	0	-2.190035	-3.015507	-0.76881	1.234386	-1.68372	1.380357	-0.289022	0.1412	0	-0.074226	-91.517235	908.343811	5.032868	67.422646	-9.371104	128.257813	0.337636	5	1	0	0
11.773333	0.375934	0	-2.190035	-3.015507	-0.76881	1.234386	-1.68372	1.380357	-0.289022	0.1412	0	-0.074226	-91.517235	908.343811	5.032868	67.422646	-9.371104	128.257813	0.338385	5	1	0	0
11.776667	0.375934	0	-2.190035	-3.015507	-0.76881	1.234386	-1.68372	1.380357	-0.289022	0.1412	0	-0.074226	-91.517235	908.343811	5.032868	67.422646	-9.371104	128.257813	0.339124	5	1	0	0
11.78	-0.787653	0	-2.258742	-0.865742	0.50939	-0.081302	1.15058	-2.924959	-0.401222	0.140422	0	-0.072384	-83.54232	868.368042	3.728925	62.855873	-10.454215	121.938026	0.33985	5	1	0	0
11.783333	-0.787653	0	-2.258742	-0.865742	0.50939	-0.081302	1.15058	-2.924959	-0.401222	0.140422	0	-0.072384	-83.54232	868.368042	3.728925	62.855873	-10.454215	121.938026	0.340566	5	1	0	0
11.786667	-0.787653	0	-2.258742	-0.865742	0.50939	-0.081302	1.15058	-2.924959	-0.401222	0.140422	0	-0.072384	-83.54232	868.368042	3.728925	62.855873	-10.454215	121.938026	0.341269	5	1	0	0
11.79	-0.552598	0	2.24884	0.733509	-2.324635	0.786893	5.227732	-2.765242	1.28459	0.143696	0	-0.067079	-73.283653	842.484558	-8.104576	56.512714	-9.984879	121.061623	0.341961	5	1	0	0
11.793333	-0.552598	0	2.24884	0.733509	-2.324635	0.786893	5.227732	-2.765242	1.28459	0.143696	0	-0.067079	-73.283653	842.484558	-8.104576	56.512714	-9.984879	121.061623	0.342643	5	1	0	0
11.796667	-0.552598	0	2.24884	0.733509	-2.324635	0.786893	5.227732	-2.765242	1.28459	0.143696	0	-0.067079	-73.283653	842.484558	-8.104576	56.512714	-9.984879	121.061623	0.343313	5	1	0	0
11.8	-0.051352	0	-0.468985	-0.591904	-1.02121	-0.026593	-0.478933	1.08555	0.052441	0.139754	0	-0.06106	-69.579636	804.380493	-11.141354	49.115086	-7.451212	112.415146	0.343972	5	1	0	0
11.803333	-0.051352	0	-0.468985	-0.591904	-1.02121	-0.026593	-0.478933	1.08555	0.052441	0.139754	0	-0.06106	-69.579636	804.380493	-11.141354	49.115086	-7.451212	112.415146	0.344621	5	1	0	0
11.806667	-0.051352	0	-0.468985	-0.591904	-1.02121	-0.026593	-0.478933	1.08555	0.052441	0.139754	0	-0.06106	-69.579636	804.380493	-11.141354	49.115086	-7.451212	112.415146	0.345259	5	1	0	0
11.81	-0.634089	0	1.817948	0.113451	1.004644	2.152279	-1.826391	-0.046458	-0.637034	0.139469	0	-0.053455	-67.072067	781.163452	-21.639854	41.757107	-7.498276	108.947853	0.345887	5	1	0	0
11.813333	-0.634089	0	1.817948	0.113451	1.004644	2.152279	-1.826391	-0.046458	-0.637034	0.139469	0	-0.053455	-67.072067	781.163452	-21.639854	41.757107	-7.498276	108.947853	0.346507	5	1	0	0
11.816667	-0.634089	0	1.817948	0.113451	1.004644	2.152279	-1.826391	-0.046458	-0.637034	0.139469	0	-0.053455	-67.072067	781.163452	-21.639854	41.757107	-7.498276	108.947853	0.347116	5	1	0	0
11.82	-0.615619	0	0.771056	-0.362506	-1.120336	-2.182277	0.863841	-3.452552	0.6897	0.142321	0	-0.046488	-57.409348	766.396667	-28.476774	35.628143	-8.308531	109.074173	0.347718	5	1	0	0
11.823333	-0.615619	0	0.771056	-0.362506	-1.120336	-2.182277	0.863841	-3.452552	0.6897	0.142321	0	-0.046488	-57.409348	766.396667	-28.476774	35.628143	-8.308531	109.074173	0.348311	5	1	0	0
11.826667	-0.615619	0	0.771056	-0.362506	-1.120336	-2.182277	0.863841	-3.452552	0.6897	0.142321	0	-0.046488	-57.409348	766.396667	-28.476774	35.628143	-8.308531	109.074173	0.348896	5	1	0	0
11.83	-0.304334	0	2.25194	-1.814419	1.607207	2.369954	-3.619334	-2.379624	-0.489128	0.139439	0	-0.041414	-51.706238	741.961914	-33.617653	30.727846	-6.318195	103.458717	0.349473	5	1	0	0
11.833333	-0.304334	0	2.25194	-1.814419	1.607207	2.369954	-3.619334	-2.379624	-0.489128	0.139439	0	-0.041414	-51.706238	741.961914	-33.617653	30.727846	-6.318195	103.458717	0.350045	5	1	0	0
11.836667	-0.304334	0	2.25194	-1.814419	1.607207	2.369954	-3.619334	-2.379624	-0.489128	0.139439	0	-0.041414	-51.706238	741.961914	-33.617653	30.727846	-6.318195	103.458717	0.350609	5	1	0	0
11.84	-0.18224	0	0.333356	0.484927	2.779348	-0.480653	-0.926512	0.45569	-0.506509	0.140371	0	-0.036424	-54.544022	735.394226	-42.287937	26.786318	-5.335317	103.228043	0.351168	5	1	0	0
11.843333	-0.18224	0	0.333356	0.484927	2.779348	-0.480653	-0.926512	0.45569	-0.506509	0.140371	0	-0.036424	-54.544022	735.394226	-42.287937	26.786318	-5.335317	103.228043	0.351721	5	1	0	0
11.846667	-0.18224	0	0.333356	0.484927	2.779348	-0.480653	-0.926512	0.45569	-0.506509	0.140371	0	-0.036424	-54.544022	735.394226	-42.287937	26.786318	-5.335317	103.228043	0.352269	5	1	0	0
11.85	-0.693816	0	2.373846	0.232286	-1.190105	-0.025687	2.825126	-0.195762	0.825714	0.143203	0	-0.03438	-50.451584	731.626831	-44.963085	25.153425	-6.635756	104.771408	0.352813	5	1	0	0
